lemma;raw_count;freq_per_100_lemmas
saman;1;0.005
resting;1;0.005
arkey;1;0.005
vaatanover;1;0.005
arkejõu;1;0.005
killing;1;0.005
pahklu;1;0.005
gron;1;0.005
msmil.com;1;0.005
paberkiri;1;0.005
postiindeks;1;0.005
opening;1;0.005
ilusalt;1;0.005
advent;1;0.005
veebikoolitus;1;0.005
heliline;1;0.005
kiilakas;1;0.005
kuu-poolteist;1;0.005
alatav;1;0.005
uudishimu;1;0.005
eelarvamus;1;0.005
energialiikumine;1;0.005
füüsikaline;1;0.005
korrektne;1;0.005
sildistaja;1;0.005
spontaanne;1;0.005
mossitama;1;0.005
hoomama;1;0.005
oot-oot-oot-oot-oot-oot-oot-oot;1;0.005
konkreetsem;1;0.005
varjutama;1;0.005
kihistatus;1;0.005
sissemaks;1;0.005
kahekäsi;1;0.005
roostes;1;0.005
häll;1;0.005
sisekõne;1;0.005
veepiisk;1;0.005
põllumees;1;0.005
ometigi;1;0.005
sõjatööstur;1;0.005
mehhaaniline;1;0.005
südamemurdmine;1;0.005
mailma;1;0.005
depresiiv;1;0.005
ajend;1;0.005
linnafirma;1;0.005
eraldatum;1;0.005
kepikeris;1;0.005
nöör;1;0.005
transportima;1;0.005
sovhoos;1;0.005
esimees;1;0.005
baaridaam;1;0.005
kilepakend;1;0.005
svamm;1;0.005
kelk;1;0.005
kelgubanaanikoor;1;0.005
paanikahoog;1;0.005
õismägi;1;0.005
suvepäev;1;0.005
küürus;1;0.005
avardama;1;0.005
avardanu;1;0.005
vaigistama;1;0.005
tervenemine;1;0.005
kätejalg;1;0.005
tomp;1;0.005
vulgaarne;1;0.005
mustama;1;0.005
krapipurk;1;0.005
prügikast;1;0.005
seletatav;1;0.005
hallistumine;1;0.005
alistumine;1;0.005
lõuna-ameerika;1;0.005
sigie;1;0.005
seikluslik;1;0.005
ennustamatu;1;0.005
talistama;1;0.005
lusikanäide;1;0.005
mikrite;1;0.005
valepidi;1;0.005
kühveldamine;1;0.005
õigetpidi;1;0.005
võltsilt;1;0.005
namastee;1;0.005
mudra;1;0.005
dam;1;0.005
kehaliselt;1;0.005
sundus;1;0.005
suunanäitaja;1;0.005
taandama;1;0.005
kaunim;1;0.005
õilsam;1;0.005
vanakas;1;0.005
mänguasjapood;1;0.005
kümnerublane;1;0.005
mänguauto;1;0.005
piimapudel;1;0.005
vihtuma;1;0.005
kalpsama;1;0.005
panustamine;1;0.005
motiveerimine;1;0.005
hirmutamine;1;0.005
egoist;1;0.005
lüliti;1;0.005
kohendama;1;0.005
tormamine;1;0.005
diskoteek;1;0.005
täiustama;1;0.005
somaadima;1;0.005
seisundisen;1;0.005
peatumine;1;0.005
stepsel;1;0.005
sujuba;1;0.005
koroonapositiivne;1;0.005
struktureerima;1;0.005
ettearvamatum;1;0.005
aastakuplaan;1;0.005
saunakompleks;1;0.005
matkasaabas;1;0.005
ujumisriie;1;0.005
rohkemaajaliselt;1;0.005
tundeliselt;1;0.005
alamteema;1;0.005
davil;1;0.005
sattoket;1;0.005
teresa;1;0.005
surfima;1;0.005
tundmus;1;0.005
samasuunaline;1;0.005
daman;1;0.005
lähikümne;1;0.005
agressiivsus;1;0.005
haukuv;1;0.005
heegeldama;1;0.005
lätte;1;0.005
lehmapiim;1;0.005
jäätisevabrik;1;0.005
söödud;1;0.005
pipiraamat;1;0.005
muumitroll;1;0.005
puder;1;0.005
kaaderhaaval;1;0.005
häälepael;1;0.005
kitsataldrik;1;0.005
ähmane;1;0.005
koosmäng;1;0.005
võra;1;0.005
horisontaalne;1;0.005
kõrini;1;0.005
lauajupp;1;0.005
horisontaalselt;1;0.005
hibster;1;0.005
kutu;1;0.005
piilu;1;0.005
rektiivne;1;0.005
ülioluline;1;0.005
täpsem;1;0.005
küür;1;0.005
tulevikuasi;1;0.005
millimeeter;1;0.005
ekstraselgelt;1;0.005
perfektselt;1;0.005
energeetiliselt;1;0.005
prodcasti;1;0.005
kivike;1;0.005
kehakulturist;1;0.005
kulturism;1;0.005
näopilt;1;0.005
dehell;1;0.005
eksisteeriv;1;0.005
pesumodell;1;0.005
saboteerija;1;0.005
roosalehm;1;0.005
vastassuund;1;0.005
hell;1;0.005
mediteerimine;1;0.005
kinnipanemine;1;0.005
jalgrattaludu;1;0.005
reseti;1;0.005
uutmoodi;1;0.005
tungivalt;1;0.005
kontrollivajadus;1;0.005
avariiauto;1;0.005
hooa;1;0.005
mustka;1;0.005
eep;1;0.005
pealtnäha;1;0.005
jäigem;1;0.005
ajastus;1;0.005
laialdasem;1;0.005
filmilind;1;0.005
projektor;1;0.005
käed-jalg;1;0.005
superhästi;1;0.005
pereasi;1;0.005
orkestreeritus;1;0.005
kergus;1;0.005
kergestika;1;0.005
mänguilu;1;0.005
õhupall;1;0.005
jõudima;1;0.005
eramaja;1;0.005
peenar;1;0.005
pemarna;1;0.005
lon;1;0.005
loss;1;0.005
crap;1;0.005
jaole;1;0.005
märguanne;1;0.005
tasakaalukas;1;0.005
kaardimoor;1;0.005
lahtmis;1;0.005
andru;1;0.005
põõnama;1;0.005
andekam;1;0.005
valgustunu;1;0.005
ajatu;1;0.005
ued;1;0.005
postament;1;0.005
leebelt;1;0.005
push;1;0.005
ooohoo;1;0.005
otstarbekas;1;0.005
tööhõngus;1;0.005
tööstur;1;0.005
kohutavam;1;0.005
lahustuma;1;0.005
peetud;1;0.005
kargama;1;0.005
rahulolu;1;0.005
linala;1;0.005
kapamine;1;0.005
energiamaailm;1;0.005
kompass;1;0.005
inertsja;1;0.005
ajafaktor;1;0.005
instantli;1;0.005
millegilegi;1;0.005
stoppi;1;0.005
maadlema;1;0.005
much;1;0.005
work;1;0.005
muserdav;1;0.005
sakrama;1;0.005
sõjakeeris;1;0.005
ääsoul;1;0.005
zoomi;1;0.005
kitsefarm;1;0.005
arvutiekraan;1;0.005
mõtteteema;1;0.005
150000;1;0.005
turismindus;1;0.005
ehtepood;1;0.005
pankrotiturist;1;0.005
üleöö;1;0.005
ühte-tee;1;0.005
salatilett;1;0.005
meeldivam;1;0.005
numbrimärk;1;0.005
tüdinema;1;0.005
vormitav;1;0.005
köhatama;1;0.005
palavus;1;0.005
manifest;1;0.005
massiivne;1;0.005
suhen;1;0.005
ülitervis;1;0.005
sisemus;1;0.005
tiivne;1;0.005
sarvastiline;1;0.005
niino;1;0.005
sularaha;1;0.005
sularahaautomaat;1;0.005
puuks;1;0.005
energiakulu;1;0.005
kärutama;1;0.005
kaarditöö;1;0.005
aktiveerimata;1;0.005
jäätsiga;1;0.005
tätoveeritud;1;0.005
b. variant;1;0.005
koserdasin;1;0.005
linnakoht;1;0.005
laualamp;1;0.005
takerduma;1;0.005
5020152050;1;0.005
jauramine;1;0.005
pingevalu;1;0.005
mingreen;1;0.005
korts;1;0.005
offtopic;1;0.005
uneaeg;1;0.005
sleep;1;0.005
vahemälu;1;0.005
leb;1;0.005
modeel;1;0.005
kaevamine;1;0.005
krapi-näppima;1;0.005
dinosaurus;1;0.005
peenike;1;0.005
ebamugavustunne;1;0.005
pohmell;1;0.005
uim;1;0.005
äravestlus;1;0.005
tala;1;0.005
riputama;1;0.005
näljahädaline;1;0.005
külluseik;1;0.005
teadliku;1;0.005
tiivist;1;0.005
pekisi;1;0.005
eleri;1;0.005
luupainaja;1;0.005
võimsam;1;0.005
rahulolematus;1;0.005
1970;1;0.005
tsunamia;1;0.005
jäigka;1;0.005
surumine;1;0.005
lõkess;1;0.005
nõid;1;0.005
vigala;1;0.005
kanaldama;1;0.005
joogatama;1;0.005
paikama;1;0.005
konstant;1;0.005
volüüm;1;0.005
paradiis;1;0.005
tähenduseväliselt;1;0.005
vähiraha;1;0.005
küüniliselt;1;0.005
kristallselge;1;0.005
pehmemalt;1;0.005
sujuvamalt;1;0.005
elirev;1;0.005
avaram;1;0.005
lausejupp;1;0.005
tualett;1;0.005
mutimetroo;1;0.005
ballastaine;1;0.005
hommikuks;1;0.005
mittespirituaalselt;1;0.005
õhtupoolik;1;0.005
jupitatu;1;0.005
bürkland;1;0.005
lobima;1;0.005
tšiisu;1;0.005
novembrikuu;1;0.005
sensationa;1;0.005
stem;1;0.005
meilima;1;0.005
koostööprogramm;1;0.005
rannikuala;1;0.005
sustento;1;0.005
agressioon;1;0.005
hag;1;0.005
rakenduskõrgkool;1;0.005
ühiselt;1;0.005
ärimaailm;1;0.005
piiriüleselt;1;0.005
äriküpse;1;0.005
kutseõpe;1;0.005
herbert;1;0.005
masing;1;0.005
astang;1;0.005
kutserehabilitatsioon;1;0.005
lagedale;1;0.005
inimestevaheline;1;0.005
pakirobot;1;0.005
käitlemine;1;0.005
masingu;1;0.005
keskendutu;1;0.005
müügiinimene;1;0.005
finantsinimene;1;0.005
tems;1;0.005
jäämurdmine;1;0.005
registreerima;1;0.005
osalev;1;0.005
koostama;1;0.005
liftikõne;1;0.005
löövalt;1;0.005
kem;1;0.005
haaga;1;0.005
kevõppija;1;0.005
lennukas;1;0.005
livima;1;0.005
pib;1;0.005
võhik;1;0.005
kuvama;1;0.005
lant;1;0.005
viiti;1;0.005
refresime;1;0.005
soojustikk;1;0.005
kobama;1;0.005
üsna-üsna;1;0.005
järelkuulamine;1;0.005
sesti;1;0.005
ora;1;0.005
englend;1;0.005
helistaja;1;0.005
mikropeom;1;0.005
puhastustoode;1;0.005
ohire;1;0.005
hiiraks;1;0.005
keelistame;1;0.005
informatsiooniallikas;1;0.005
propiootiline;1;0.005
preparaat;1;0.005
mikrobiomistamine;1;0.005
delux;1;0.005
saatepäriselt;1;0.005
niis;1;0.005
astroentroloog;1;0.005
tagataasta;1;0.005
kõhupuhitus;1;0.005
kihukinnisus;1;0.005
smuuti;1;0.005
aluseline;1;0.005
loomseproduktiivseskari;1;0.005
puhitus;1;0.005
vastikus;1;0.005
raskustunne;1;0.005
aegneva;1;0.005
kummikomme;1;0.005
koola;1;0.005
noorena;1;0.005
mineraal;1;0.005
mikrotoitaine;1;0.005
elukaasav;1;0.005
rasedusperiood;1;0.005
toitlane;1;0.005
sise;1;0.005
senklensiin;1;0.005
taimaa;1;0.005
kopangan;1;0.005
mikrobioman;1;0.005
sattumine;1;0.005
väljaheitepilt;1;0.005
anus;1;0.005
korvikene;1;0.005
ahhaa;1;0.005
ebatervislikult;1;0.005
väljutus;1;0.005
lihatoit;1;0.005
rasvaarve;1;0.005
lihasarv;1;0.005
personaaltreener;1;0.005
hape;1;0.005
aminohape;1;0.005
funktsioneerimine;1;0.005
radikaalne;1;0.005
it-mesi;1;0.005
fotolabor;1;0.005
terviserada;1;0.005
erialaarst;1;0.005
psühhiaater;1;0.005
immuunorgan;1;0.005
koostisaine;1;0.005
löökannus;1;0.005
nahaprobleem;1;0.005
üleoamine;1;0.005
kahtlenud;1;0.005
mikrobeoom;1;0.005
peenemalt;1;0.005
zenglins;1;0.005
senglend;1;0.005
detoksification;1;0.005
toksiin;1;0.005
pissima;1;0.005
kakama;1;0.005
iis;1;0.005
tundlikkus;1;0.005
tugevamini;1;0.005
kolmeaastane;1;0.005
sientificu;1;0.005
research;1;0.005
vaufaktor;1;0.005
põletam;1;0.005
energiadefitsiit;1;0.005
soolestikupuhastus;1;0.005
portsa;1;0.005
slaivis;1;0.005
happening;1;0.005
chati;1;0.005
sanglend;1;0.005
vangistus;1;0.005
tahtejõud;1;0.005
fitc;1;0.005
müügiargument;1;0.005
pohmakas;1;0.005
teadupoolest;1;0.005
krooniline;1;0.005
kinnisus;1;0.005
mittekasulik;1;0.005
patagon;1;0.005
energiline;1;0.005
adapteeruma;1;0.005
vihasekuaeg;1;0.005
mikropoom;1;0.005
veresogonhaigus;1;0.005
ekskrementeerimine;1;0.005
greenshorti;1;0.005
seniend;1;0.005
saejust;1;0.005
vohama;1;0.005
senimaani;1;0.005
senglendsi;1;0.005
klaasikene;1;0.005
sprit;1;0.005
kane;1;0.005
kõnnitse;1;0.005
tahtlikult;1;0.005
narkomaania;1;0.005
lihaisu;1;0.005
tekitatud;1;0.005
prooviotik;1;0.005
pekut;1;0.005
kompenseerima;1;0.005
süssari;1;0.005
suhkur;1;0.005
meditatiivne;1;0.005
uuendaja;1;0.005
tervisesegment;1;0.005
jaotama;1;0.005
toitumisela;1;0.005
nakatumine;1;0.005
covidisne;1;0.005
nakatamine;1;0.005
nakatum;1;0.005
immuunrakk;1;0.005
teerakk;1;0.005
täiendamind;1;0.005
proviootikume;1;0.005
d-vitamiin;1;0.005
c-vitamiin;1;0.005
tekkeprotsess;1;0.005
triljon;1;0.005
alahindama;1;0.005
trimester;1;0.005
diabeedibakter;1;0.005
nii-elda;1;0.005
skelett;1;0.005
36.;1;0.005
mikroobioom;1;0.005
maginaalne;1;0.005
autoimmuun;1;0.005
immuunhaigus;1;0.005
kahtekümment;1;0.005
väljutama;1;0.005
pakteri;1;0.005
juhtivam;1;0.005
identne;1;0.005
kõnnak;1;0.005
lansseerima;1;0.005
sience;1;0.005
paper;1;0.005
ajendama;1;0.005
ligikaudu;1;0.005
geneetika;1;0.005
inim;1;0.005
järglane;1;0.005
pakrite;1;0.005
uurimisjärk;1;0.005
iral;1;0.005
tüüpüks;1;0.005
allergiavorm;1;0.005
düsbalanss;1;0.005
mrsa;1;0.005
meditsiiniin;1;0.005
resistentne;1;0.005
lihasööja;1;0.005
viisteist-kuusteist;1;0.005
puhastusvahend;1;0.005
betoonehitis;1;0.005
plastik;1;0.005
pääste;1;0.005
toiduisend;1;0.005
toiduisand;1;0.005
veretest;1;0.005
haruline;1;0.005
t-vitamiin;1;0.005
toidulisa;1;0.005
juurpuuvili;1;0.005
mahetoodang;1;0.005
emake;1;0.005
kompositsioon;1;0.005
ross;1;0.005
pelton;1;0.005
poord;1;0.005
õhusaast;1;0.005
töötlemine;1;0.005
tervelt;1;0.005
raskendama;1;0.005
linnainimene;1;0.005
rekajuht;1;0.005
pooma;1;0.005
tanklatoit;1;0.005
alateadvus;1;0.005
jäse;1;0.005
looduslikult;1;0.005
lõvi;1;0.005
stressifoon;1;0.005
stressifaktor;1;0.005
stressiseisund;1;0.005
parendama;1;0.005
kaltsium;1;0.005
kivipuru;1;0.005
rabit;1;0.005
fanatt;1;0.005
elunema;1;0.005
pseudohirm;1;0.005
räbitau;1;0.005
take;1;0.005
blue;1;0.005
artekor;1;0.005
edbill;1;0.005
meditsiiniharidus;1;0.005
tervishoiutöötaja;1;0.005
teadusinimene;1;0.005
meditsiiniinimene;1;0.005
ensüümimaailm;1;0.005
seedensüü;1;0.005
suunav;1;0.005
jahvatama;1;0.005
sdensüüm;1;0.005
algpõhjus;1;0.005
ensümeedika;1;0.005
terapeutiline;1;0.005
entsümeedik;1;0.005
para;1;0.005
defens;1;0.005
viirusehaigus;1;0.005
maarjus;1;0.005
tarbimisöödeldud;1;0.005
lisakoormus;1;0.005
hiromi;1;0.005
entroloog;1;0.005
polüüp;1;0.005
eemaldamine;1;0.005
uuendamine;1;0.005
kasulikum;1;0.005
lagunemisprotsess;1;0.005
analess;1;0.005
proteaas;1;0.005
ananass;1;0.005
popu;1;0.005
kombutša;1;0.005
kimsist;1;0.005
tofu;1;0.005
dovu;1;0.005
temp;1;0.005
dofu;1;0.005
biosaadavine;1;0.005
jõulisemalt;1;0.005
hurmaa;1;0.005
permenteerima;1;0.005
feedex;1;0.005
vedelensüüm;1;0.005
57;1;0.005
hapenduma;1;0.005
saadavam;1;0.005
eelseeditud;1;0.005
seedimis;1;0.005
b-kaksteist;1;0.005
bakk;1;0.005
bkaheteistkümne;1;0.005
mineraalaine;1;0.005
maohape;1;0.005
happelisus;1;0.005
prooviootikumida;1;0.005
soolda;1;0.005
patenteerima;1;0.005
membraan;1;0.005
peeneooles;1;0.005
fermenteerimisprotsess;1;0.005
sertifikaat;1;0.005
koostis;1;0.005
allergienne;1;0.005
allergien;1;0.005
allergiline;1;0.005
sinnapaika;1;0.005
aldis;1;0.005
allergik;1;0.005
molekul;1;0.005
fermeteeritud;1;0.005
paaripäevane;1;0.005
ohhiiretoode;1;0.005
kuukuur;1;0.005
senegaltei;1;0.005
peohäkker;1;0.005
portsusa;1;0.005
pion;1;0.005
maitsema;1;0.005
kimpsi;1;0.005
tohvut;1;0.005
prooviotikumena;1;0.005
fern;1;0.005
suhkurt;1;0.005
väljastu;1;0.005
fa;1;0.005
skafander;1;0.005
desinfitseerimine;1;0.005
toidupood;1;0.005
kontrollitud;1;0.005
koolsus;1;0.005
mee;1;0.005
mõtus;1;0.005
tipphambaarst;1;0.005
huvitavalt;1;0.005
poolkester;1;0.005
mikrofloora;1;0.005
mikrobiomi;1;0.005
otsekord;1;0.005
poolnali;1;0.005
patageni;1;0.005
valulik;1;0.005
klappima;1;0.005
tuimestus;1;0.005
perobiootikum;1;0.005
proo;1;0.005
piootikum;1;0.005
ses;1;0.005
ohhiira;1;0.005
peagu;1;0.005
postbiootiline;1;0.005
metapoliit;1;0.005
toidulaud;1;0.005
pakike;1;0.005
ennetamine;1;0.005
laisem;1;0.005
vereanalüüs;1;0.005
kuurija;1;0.005
iira;1;0.005
slaki;1;0.005
soolastik;1;0.005
limakiht;1;0.005
kasvuruum;1;0.005
stressirikas;1;0.005
lõunatoit;1;0.005
ärilõuna;1;0.005
stressileval;1;0.005
ohira.ee;1;0.005
sanglens.ee;1;0.005
soolapuhastus;1;0.005
üliülisarnane;1;0.005
iidne;1;0.005
põhitee;1;0.005
kasvulava;1;0.005
proobiotikame;1;0.005
lendstart;1;0.005
vastunäidustus;1;0.005
kvaliteetsem;1;0.005
senlind.ee;1;0.005
tootekompona;1;0.005
235;1;0.005
hinnavõit;1;0.005
detoxs;1;0.005
detok;1;0.005
hinnanäide;1;0.005
detoks;1;0.005
teedetoks;1;0.005
kehaprotsess;1;0.005
puhastatud;1;0.005
energiapuudus;1;0.005
teepaast;1;0.005
kehapuhastus;1;0.005
petoks;1;0.005
pikemaajaline;1;0.005
veepaas;1;0.005
savipuhastus;1;0.005
colovada;1;0.005
glükogeen;1;0.005
energiliselt;1;0.005
senglents;1;0.005
reha;1;0.005
puljong;1;0.005
munatoode;1;0.005
challenging;1;0.005
paastuma;1;0.005
isuma;1;0.005
hapukas;1;0.005
mage;1;0.005
troopiliselt;1;0.005
pakt;1;0.005
mustus;1;0.005
hiira;1;0.005
multivitamiin;1;0.005
englensi;1;0.005
proviootikumitööstus;1;0.005
autotootja;1;0.005
toidutööstus;1;0.005
kohuke;1;0.005
kohukeson;1;0.005
säästukohukes;1;0.005
kompleks;1;0.005
ohi;1;0.005
toide;1;0.005
soolesein;1;0.005
kasutu;1;0.005
riides;1;0.005
toidumoonakott;1;0.005
paljalt;1;0.005
tootmisprotsess;1;0.005
viigimari;1;0.005
koostisosa;1;0.005
puhastusprotsess;1;0.005
ühtlustama;1;0.005
testileerimine;1;0.005
opee;1;0.005
saadavus;1;0.005
paranemine;1;0.005
ettenähtud;1;0.005
lihasmass;1;0.005
kütetud;1;0.005
hõbeniit;1;0.005
kaalukaotus;1;0.005
kaalulangetus;1;0.005
mikromakrotoitaine;1;0.005
imendumine;1;0.005
makrotoitaine;1;0.005
kaloraaž;1;0.005
kaalulangus;1;0.005
laristav;1;0.005
raiskamis;1;0.005
soiku;1;0.005
imerohi;1;0.005
kalor;1;0.005
vaatamaine;1;0.005
edasimüüja;1;0.005
blogima;1;0.005
jõhkrapuusti;1;0.005
metabolism;1;0.005
mentaalselt;1;0.005
tervislikumalt;1;0.005
igatsus;1;0.005
graving;1;0.005
coucoolat;1;0.005
mahavõtmine;1;0.005
maandamine;1;0.005
kara;1;0.005
innustavalt;1;0.005
mugavus;1;0.005
üldistavalt;1;0.005
muut;1;0.005
muutmine;1;0.005
stressivaba;1;0.005
proob;1;0.005
otikume;1;0.005
funktsioneerima;1;0.005
kroissand;1;0.005
pitsikonjak;1;0.005
ebatervislikum;1;0.005
konjakiklubi;1;0.005
stressivabalt;1;0.005
abivahend;1;0.005
pürgimine;1;0.005
toitumisnõustaja;1;0.005
prooviotika;1;0.005
buuster;1;0.005
kannatlikkus;1;0.005
divercity;1;0.005
blance;1;0.005
väliselt;1;0.005
malts;1;0.005
köögivili;1;0.005
jätkusuutlikum;1;0.005
kannatlik;1;0.005
liiter;1;0.005
kriski;1;0.005
libastumine;1;0.005
iganene;1;0.005
söömima;1;0.005
triger;1;0.005
terapeud;1;0.005
holistiline;1;0.005
rännakuterapeut;1;0.005
söömasööst;1;0.005
erandkord;1;0.005
sohk;1;0.005
mõnuaine;1;0.005
tui;1;0.005
sealtkaudu;1;0.005
libastumi;1;0.005
sanglands.ee;1;0.005
senglins;1;0.005
pandli;1;0.005
ohhira;1;0.005
ohiratoode;1;0.005
kooskõlastama;1;0.005
senglint;1;0.005
erakonsultatsioon;1;0.005
blogi;1;0.005
täägima;1;0.005
äkima;1;0.005
cris;1;0.005
botkast;1;0.005
implementeerima;1;0.005
näpunäide;1;0.005
manipulatiivne;1;0.005
poodcasti;1;0.005
vooglaid;1;0.005
vooglaidi;1;0.005
maarjas;1;0.005
meesarst;1;0.005
ajakohane;1;0.005
köömes;1;0.005
esoteerika;1;0.005
wu;1;0.005
ämblikuvõrk;1;0.005
terake;1;0.005
globaalsem;1;0.005
tasapaks;1;0.005
dahit;1;0.005
klõpsama;1;0.005
ausus;1;0.005
radikaalselt;1;0.005
korrutuma;1;0.005
molotov;1;0.005
üliloll;1;0.005
mõrvar;1;0.005
edukamalt;1;0.005
jommu;1;0.005
lillelaps;1;0.005
kibestumus;1;0.005
süüdistamine;1;0.005
liiminu;1;0.005
majutamiskott;1;0.005
livin;1;0.005
vida;1;0.005
ratsu;1;0.005
taltsutama;1;0.005
ratsutama;1;0.005
päikseloojang;1;0.005
klint;1;0.005
riist;1;0.005
päästeingel;1;0.005
autasu;1;0.005
kastim;1;0.005
luuletamismaailm;1;0.005
reisimiskirg;1;0.005
sarvist;1;0.005
muusikakirg;1;0.005
siputama;1;0.005
purre;1;0.005
passimine;1;0.005
targutamine;1;0.005
karastav;1;0.005
mätas;1;0.005
baar;1;0.005
tulutult;1;0.005
friig;1;0.005
trampima;1;0.005
luuleõhtu;1;0.005
ristima;1;0.005
reisikaaslane;1;0.005
kepsakas;1;0.005
muinasjutt;1;0.005
kanakoib;1;0.005
lullas;1;0.005
niistuma;1;0.005
perearstitöö;1;0.005
tsiviil;1;0.005
mundrikandja;1;0.005
kandja;1;0.005
tegevväelane;1;0.005
ajateenija;1;0.005
intraks;1;0.005
kureeritu;1;0.005
peopilt;1;0.005
guugeldatav;1;0.005
varajane;1;0.005
gümnaasiumiaasta;1;0.005
õllepudel;1;0.005
joovastav;1;0.005
enamikus;1;0.005
tääk;1;0.005
militarmeditsiin;1;0.005
vaikiv;1;0.005
tubane;1;0.005
kontorisaa;1;0.005
kummik;1;0.005
laiguline;1;0.005
õppus;1;0.005
blankett;1;0.005
kooskõlastamine;1;0.005
kooskõlastusring;1;0.005
loetelu;1;0.005
andmekaitseinspektsioon;1;0.005
kokkukirjutamine;1;0.005
üksikettevõtja;1;0.005
isikuandmed;1;0.005
mullaarst;1;0.005
kangastuma;1;0.005
küülikurg;1;0.005
hoss;1;0.005
alamharu;1;0.005
parras;1;0.005
pars;1;0.005
kaaspiloot;1;0.005
navigaat;1;0.005
b. lennujuht;1;0.005
riskitase;1;0.005
võimetu;1;0.005
kaasasündinud;1;0.005
hambavalu;1;0.005
järk-järgult;1;0.005
vastutustundlik;1;0.005
arvutatud;1;0.005
rakenduma;1;0.005
steward;1;0.005
analoogia;1;0.005
kaitseressurss;1;0.005
hägus;1;0.005
nilline;1;0.005
läbipaistmatu;1;0.005
interpreteerima;1;0.005
õhusõit;1;0.005
puss;1;0.005
põsk;1;0.005
siness;1;0.005
blokk;1;0.005
posskoobas;1;0.005
rõhukeskkond;1;0.005
olemuslik;1;0.005
laskumine;1;0.005
lahtiselgitamine;1;0.005
limaskest;1;0.005
kude;1;0.005
kõrvalkoobas;1;0.005
seestpoolt;1;0.005
üheaegselt;1;0.005
otsustusvõimetu;1;0.005
aevastama;1;0.005
lennutund;1;0.005
intensiivne;1;0.005
adekvaatne;1;0.005
hädamaandumine;1;0.005
kriisikomisjon;1;0.005
prokuratuur;1;0.005
propellerilennuk;1;0.005
õppelennuk;1;0.005
remontima;1;0.005
põhjuslikkus;1;0.005
juurdlus;1;0.005
keneka;1;0.005
lennujuhtimistorn;1;0.005
kenekat;1;0.005
keeramata;1;0.005
iko;1;0.005
bord;1;0.005
tõusta;1;0.005
jees;1;0.005
taotluslik;1;0.005
hal;1;0.005
fantastik;1;0.005
avengers;1;0.005
spiderman;1;0.005
koitma;1;0.005
stetoskoop;1;0.005
esmamulje;1;0.005
laseropp;1;0.005
ajane;1;0.005
abe;1;0.005
karedam;1;0.005
perfekt;1;0.005
moslemiab;1;0.005
vahatama;1;0.005
lõust;1;0.005
ametiriietus;1;0.005
scrabsy;1;0.005
naistemaailm;1;0.005
ilme;1;0.005
laaberdama;1;0.005
restoss;1;0.005
soodsalt;1;0.005
teenindav;1;0.005
sõjaväearst;1;0.005
spagett;1;0.005
stiilitunnetus;1;0.005
puistama;1;0.005
stiilselt;1;0.005
arstivärk;1;0.005
seksuaalne;1;0.005
kõhutunne;1;0.005
religioosselt;1;0.005
rõõmsameelne;1;0.005
geimees;1;0.005
gei;1;0.005
suulit;1;0.005
arstibrigaad;1;0.005
erakorraline;1;0.005
meditsiinitehnik;1;0.005
kanüül;1;0.005
tejuht;1;0.005
läbipõlenud;1;0.005
armumisperiood;1;0.005
eesiste;1;0.005
kõrvaliste;1;0.005
eluohtlik;1;0.005
kuulihaav;1;0.005
elustamine;1;0.005
hingamisseisku;1;0.005
eluline;1;0.005
sireen;1;0.005
hulgete;1;0.005
ilmnema;1;0.005
infovahetus;1;0.005
vääriti;1;0.005
hooldaja;1;0.005
vova;1;0.005
um;1;0.005
novotak;1;0.005
huumorisoon;1;0.005
keraabi;1;0.005
filmimaterjal;1;0.005
südameseiskuse;1;0.005
kuhjumine;1;0.005
tingituna;1;0.005
intensiiv;1;0.005
pöördumatu;1;0.005
kitsuma;1;0.005
vesiklosett;1;0.005
medikaliseerimine;1;0.005
liginema;1;0.005
omaksed;1;0.005
geenitehnoloog;1;0.005
ennustatav;1;0.005
alseimer;1;0.005
altsemer;1;0.005
surmavaik;1;0.005
kõrgvererõhktõbi;1;0.005
vähiravi;1;0.005
juhtumipõhine;1;0.005
surmatõend;1;0.005
traumatunnus;1;0.005
koksama;1;0.005
südamemasin;1;0.005
masinse;1;0.005
väärikalt;1;0.005
solgutama;1;0.005
susserdamine;1;0.005
vedelemine;1;0.005
hoolimine;1;0.005
egoism;1;0.005
artriit;1;0.005
lakkamatu;1;0.005
voodihaige;1;0.005
surija;1;0.005
kopsuhaigus;1;0.005
koestusi;1;0.005
hapnikuvahetus;1;0.005
sidekude;1;0.005
südamerind;1;0.005
pedenud;1;0.005
arvudepõhine;1;0.005
surmakultuur;1;0.005
eitav;1;0.005
elulõpuravi;1;0.005
vähihaige;1;0.005
ravivõimalus;1;0.005
kontaktmeditsiin;1;0.005
iiveldus;1;0.005
uneprobleem;1;0.005
asjaosaline;1;0.005
elulõpp;1;0.005
käiv;1;0.005
korisema;1;0.005
toetamine;1;0.005
kõrvaline;1;0.005
ettev;1;0.005
leppimine;1;0.005
sittunne;1;0.005
suplema;1;0.005
karastama;1;0.005
tunnetamine;1;0.005
abc;1;0.005
mõtteharjutus;1;0.005
hukkunu;1;0.005
mitusada;1;0.005
uskumuslik;1;0.005
religioosne;1;0.005
perekonnam;1;0.005
ühtima;1;0.005
panev;1;0.005
sant;1;0.005
suitsiid;1;0.005
hilender;1;0.005
pärandus;1;0.005
dementsus;1;0.005
seadusesilm;1;0.005
teovõimeline;1;0.005
kraaklema;1;0.005
mälestuskiri;1;0.005
