lemma;raw_count;freq_per_100_lemmas
põhisõnum;3;0.023
kardin;3;0.023
sütitama;3;0.023
kamp;3;0.023
kolmapäev;3;0.023
varjupaik;3;0.023
list;3;0.023
peegel;3;0.023
inimlaps;3;0.023
lihas;3;0.023
puudutamind;3;0.023
magamine;3;0.023
ettekujutus;3;0.023
klaasitäis;3;0.023
jood;3;0.023
veepudel;3;0.023
nips;3;0.023
sotsialiseeruma;3;0.023
19.;3;0.023
talutav;3;0.023
konstruktsioon;3;0.023
diplomaatia;3;0.023
motiveeritud;3;0.023
hvostov;3;0.023
mõttemuster;3;0.023
kadriorg;3;0.023
sisepoliitika;3;0.023
ebamugavus;3;0.023
ilmumine;3;0.023
taaniel;3;0.023
arnold;3;0.023
aukartus;3;0.023
kamin;3;0.023
intsident;3;0.023
säravam;3;0.023
inspireeriv;3;0.023
äratundmine;3;0.023
tupik;3;0.023
kirju;3;0.023
proua;3;0.023
edasijõudnu;3;0.023
bussipeatus;3;0.023
kosmiline;3;0.023
rodeo;3;0.023
kuub;3;0.023
arvelt;3;0.023
kliinikum;3;0.023
infektsioon;3;0.023
sagedamini;3;0.023
sündroom;3;0.023
oranž;3;0.023
riskirühm;3;0.023
järgselt;3;0.023
põrand;3;0.023
saabas;3;0.023
nael;3;0.023
48;3;0.023
asjaajamine;3;0.023
kehaosa;3;0.023
oksendama;3;0.023
sõrm;3;0.023
nihe;3;0.023
röntgen;3;0.023
päevajuht;3;0.023
bänd;3;0.023
attack;3;0.023
peatama;3;0.023
cast;3;0.023
tuunikala;3;0.023
tundunud;3;0.023
sirge;3;0.023
puudutamine;3;0.023
eksistents;3;0.023
ülikiire;3;0.023
kehaprotsess;3;0.023
peidetud;3;0.023
kadestama;3;0.023
piinlev;3;0.023
kaklema;3;0.023
piiritult;3;0.023
ümbrik;3;0.023
aks;3;0.023
hapukapsas;3;0.023
vedelik;3;0.023
tummisem;3;0.023
tummine;3;0.023
teravili;3;0.023
lisand;3;0.023
hapu;3;0.023
matemaatiliselt;3;0.023
tunnetusvahend;3;0.023
gripp;3;0.023
kuumus;3;0.023
jõulu;3;0.023
melon;3;0.023
viil;3;0.023
laim;3;0.023
tahke;3;0.023
purk;3;0.023
orgaaniline;3;0.023
röstima;3;0.023
kii;3;0.023
ploom;3;0.023
kaltsium;3;0.023
kehakeemia;3;0.023
õun;3;0.023
jõululaud;3;0.023
jõuluaeg;3;0.023
klög;3;0.023
vaktsiinisüst;3;0.023
kompetentne;3;0.023
kinnipanemine;3;0.023
ringlus;3;0.023
avalikustama;3;0.023
keemiaravi;3;0.023
nohu;3;0.023
vaktsineerimiskava;3;0.023
naasma;3;0.023
lõpuklass;3;0.023
fikseerima;3;0.023
valuuta;3;0.023
lillenoortekeskus;3;0.023
linnavalitsus;3;0.023
veski;3;0.023
aktuaalsem;3;0.023
veebiõpik;3;0.023
pesupulber;3;0.023
idu;3;0.023
nõutum;3;0.023
otsing;3;0.023
hägu;3;0.023
haridusminister;3;0.023
haakuma;3;0.023
enamalt;3;0.023
jaolt;3;0.023
distsiplineerima;3;0.023
müügiklient;3;0.023
töövahend;3;0.023
päevane;3;0.023
kasutusluba;3;0.023
ulgumine;3;0.023
jaht;3;0.023
inimhirm;3;0.023
sotsialiseerimata;3;0.023
kiskja;3;0.023
abikoer;3;0.023
hiiumaa;3;0.023
pistma;3;0.023
bakalaureusetöö;3;0.023
helikopter;3;0.023
karjaliige;3;0.023
tervist;3;0.023
löök;3;0.023
malle;3;0.023
karistusregister;3;0.023
peksma;3;0.023
kriminaalpoliitika;3;0.023
tuumperekond;3;0.023
gert;3;0.023
kingo;3;0.023
abiturient;3;0.023
teotahteline;3;0.023
fun;3;0.023
tsitaat;3;0.023
juuksur;3;0.023
libana;3;0.023
turutunnetus;3;0.023
tükihind;3;0.023
pakkuja;3;0.023
kokkusaamine;3;0.023
mare;3;0.023
kuvama;3;0.023
aasta-aastalt;3;0.023
tootmistöötaja;3;0.023
jooksev;3;0.023
vahvam;3;0.023
sõprus;3;0.023
digiõpe;3;0.023
hoolekogu;3;0.023
avamine;3;0.023
reisner;3;0.023
kodulavastamine;3;0.023
lavastamine;3;0.023
avar;3;0.023
puhtus;3;0.023
fotolavastus;3;0.023
kiirendama;3;0.023
kvaliteetsem;3;0.023
garaaž;3;0.023
hambakaar;3;0.023
väekas;3;0.023
mõtteviis;3;0.023
sülg;3;0.023
rahunema;3;0.023
mineraalainerikas;3;0.023
karoteen;3;0.023
kodukasvataja;3;0.023
mahepõld;3;0.023
põhiosa;3;0.023
kontoriinimene;3;0.023
jäme;3;0.023
bataat;3;0.023
kohanduma;3;0.023
rott;3;0.023
skandaal;3;0.023
rahandus;3;0.023
rood;3;0.023
roo;3;0.023
ekslik;3;0.023
sisustamata;3;0.023
geograafia;3;0.023
teeniv;3;0.023
hurrei;3;0.023
kosmiliselt;3;0.023
varjutus;3;0.023
praktilisus;3;0.023
pluuto;3;0.023
pasta;2;0.015
kunas;2;0.015
lemmikum;2;0.015
hingelähedane;2;0.015
naeratama;2;0.015
kalor;2;0.015
laadima;2;0.015
meeletult;2;0.015
meisterõpetaja;2;0.015
vassiljev;2;0.015
ravitseja;2;0.015
trajektoor;2;0.015
laskuma;2;0.015
soojenema;2;0.015
tsükkel;2;0.015
pommitama;2;0.015
kõikuv;2;0.015
repliik;2;0.015
loovam;2;0.015
nälg;2;0.015
võitlev;2;0.015
teaduslikult;2;0.015
teismeline;2;0.015
ilming;2;0.015
ärev;2;0.015
kummutama;2;0.015
alavääristama;2;0.015
neeger;2;0.015
mõnikümmend;2;0.015
katkema;2;0.015
kiskuma;2;0.015
vaevaliselt;2;0.015
paremus;2;0.015
inimkeha;2;0.015
vahepealne;2;0.015
kokkuvõtvalt;2;0.015
nõudlik;2;0.015
valgustuma;2;0.015
andev;2;0.015
haud;2;0.015
hauakivi;2;0.015
hingerahu;2;0.015
imik;2;0.015
eemalt;2;0.015
lapselapselaps;2;0.015
kuninglik;2;0.015
peapiiskop;2;0.015
eraldatud;2;0.015
bulgaaria;2;0.015
muuseum;2;0.015
hajutama;2;0.015
noorelt;2;0.015
issi;2;0.015
lohutus;2;0.015
jutumärk;2;0.015
kümmend;2;0.015
pööre;2;0.015
200022021;2;0.015
pakkima;2;0.015
skandinaavia;2;0.015
vallasvara;2;0.015
maamajake;2;0.015
varisema;2;0.015
aafrika;2;0.015
kõrb;2;0.015
lõuna-eest;2;0.015
läh;2;0.015
edasiminek;2;0.015
meditsiiniliselt;2;0.015
avastatud;2;0.015
süstima;2;0.015
meditatsioon;2;0.015
pill;2;0.015
150200;2;0.015
tihedam;2;0.015
vahemaa;2;0.015
pettunud;2;0.015
sissepääs;2;0.015
konjak;2;0.015
matus;2;0.015
lõplikult;2;0.015
sisemus;2;0.015
pooleldi;2;0.015
kehatasand;2;0.015
rahaliselt;2;0.015
juh;2;0.015
laiskus;2;0.015
tel;2;0.015
viilma;2;0.015
pekk;2;0.015
huvitavalt;2;0.015
tunnike;2;0.015
kuningakoda;2;0.015
sealsamas;2;0.015
rahvus;2;0.015
soetamine;2;0.015
koroonapandeemia;2;0.015
eraldama;2;0.015
siseturism;2;0.015
tipptase;2;0.015
häädemeeste;2;0.015
kättesaamine;2;0.015
varaklass;2;0.015
õigustatult;2;0.015
käärid;2;0.015
detailplaneering;2;0.015
kortermaja;2;0.015
linnapilt;2;0.015
kunstimuuseum;2;0.015
laenuraha;2;0.015
teadaolev;2;0.015
pesuruum;2;0.015
mastaapne;2;0.015
sesoonsus;2;0.015
püü;2;0.015
maikuu;2;0.015
üürikodu;2;0.015
tavalisem;2;0.015
suveüür;2;0.015
airbnb;2;0.015
langetamine;2;0.015
vähesus;2;0.015
kimbutama;2;0.015
450;2;0.015
kommunaal;2;0.015
keskküte;2;0.015
rajatud;2;0.015
miljöö;2;0.015
sõbralik;2;0.015
valdavalt;2;0.015
elektriküte;2;0.015
elektrienergia;2;0.015
seade;2;0.015
soojus;2;0.015
kant;2;0.015
tööline;2;0.015
maatükk;2;0.015
kiir;2;0.015
kiirus;2;0.015
väljaminek;2;0.015
tekitatud;2;0.015
korvama;2;0.015
euribor;2;0.015
raudteejaam;2;0.015
raudtee;2;0.015
elavdama;2;0.015
kaetud;2;0.015
liiv;2;0.015
kodumaa;2;0.015
kogukonnatunne;2;0.015
nurgakivi;2;0.015
majanduslik;2;0.015
suurlinn;2;0.015
tööalane;2;0.015
eraeluline;2;0.015
kestev;2;0.015
2015;2;0.015
punt;2;0.015
kihk;2;0.015
räige;2;0.015
karjäärivalik;2;0.015
rahutus;2;0.015
takerduma;2;0.015
eluala;2;0.015
põgenemine;2;0.015
esilekutsumine;2;0.015
noortegrupp;2;0.015
antsla;2;0.015
nähtavus;2;0.015
rahastamine;2;0.015
maru;2;0.015
rahastus;2;0.015
noorteklubi;2;0.015
ametinimetus;2;0.015
projektijuhtimine;2;0.015
kirjutamine;2;0.015
rasmus;2;0.015
mitmekesine;2;0.015
mult;2;0.015
hoidja;2;0.015
haldaja;2;0.015
ülihea;2;0.015
egoistlik;2;0.015
it-valdkond;2;0.015
tehniliselt;2;0.015
töökoormus;2;0.015
tunnistamine;2;0.015
põlenud;2;0.015
kokk;2;0.015
riisalo;2;0.015
tänamatu;2;0.015
marika;2;0.015
lastud;2;0.015
koordineerima;2;0.015
salaja;2;0.015
asekantsler;2;0.015
eesots;2;0.015
jesse;2;0.015
tippjuht;2;0.015
vahetuma;2;0.015
veebruarikuu;2;0.015
tööminister;2;0.015
tegelev;2;0.015
määratlema;2;0.015
ravikindlustus;2;0.015
õigu;2;0.015
võrdsuspoliitika;2;0.015
vähendamine;2;0.015
kaotamine;2;0.015
nähtus;2;0.015
ühesuunaline;2;0.015
sotsiaalmaks;2;0.015
hooldaja;2;0.015
nõiaring;2;0.015
sümpaatia;2;0.015
viimine;2;0.015
tulumaksuvabastus;2;0.015
kohustuslikkus;2;0.015
arvutus;2;0.015
manageerima;2;0.015
pensioniiga;2;0.015
tasustama;2;0.015
enamjaolt;2;0.015
sirutama;2;0.015
lisaressurss;2;0.015
memorandum;2;0.015
kaalumine;2;0.015
balanss;2;0.015
jätkusuutlik;2;0.015
miljard;2;0.015
struktuurne;2;0.015
prisma;2;0.015
prill;2;0.015
seljamaa;2;0.015
meditsiiniharidus;2;0.015
biokeemik;2;0.015
pisik;2;0.015
südamevalu;2;0.015
koolitatud;2;0.015
arvestatav;2;0.015
pooldaja;2;0.015
tunnistus;2;0.015
viie-kuussada;2;0.015
tunnine;2;0.015
logisema;2;0.015
tõetera;2;0.015
raadius;2;0.015
glükoos;2;0.015
magustama;2;0.015
väheks;2;0.015
taimetoit;2;0.015
2012;2;0.015
suurendamine;2;0.015
aedvili;2;0.015
koostisosa;2;0.015
alumine;2;0.015
küllastuma;2;0.015
pähkel;2;0.015
valgurikas;2;0.015
ülihästi;2;0.015
tomat;2;0.015
paprika;2;0.015
mürgitatud;2;0.015
välismaine;2;0.015
antioksüdant;2;0.015
haiguspuhune;2;0.015
toitumisterapeut;2;0.015
ennetamine;2;0.015
kolesteroolitase;2;0.015
jätkuõpe;2;0.015
tarbimine;2;0.015
mehhanism;2;0.015
tõbi;2;0.015
sai;2;0.015
normaalkaal;2;0.015
tervem;2;0.015
hoolikalt;2;0.015
kehamass;2;0.015
vedu;2;0.015
ümbermõõt;2;0.015
sentimeeter;2;0.015
soolestik;2;0.015
küüs;2;0.015
toitumisharjumus;2;0.015
šokolaad;2;0.015
püstitatud;2;0.015
füsioloogia;2;0.015
reguleeritud;2;0.015
hormoon;2;0.015
veresuhkur;2;0.015
isuma;2;0.015
liiane;2;0.015
tung;2;0.015
aastavahetus;2;0.015
söödud;2;0.015
paast;2;0.015
närimine;2;0.015
näidis;2;0.015
juurutama;2;0.015
tekkimine;2;0.015
mail;2;0.015
maksumaksja;2;0.015
kriminaalmenetlus;2;0.015
tsiviilasi;2;0.015
prokuratuur;2;0.015
uurimistulemus;2;0.015
kuulutatud;2;0.015
saaja;2;0.015
uudishimu;2;0.015
põlva;2;0.015
põlvamaa;2;0.015
vaktsineeritus;2;0.015
maakool;2;0.015
100.;2;0.015
haridusasutus;2;0.015
ammugi;2;0.015
hulgaliselt;2;0.015
riigikantselei;2;0.015
65;2;0.015
koolikeskkond;2;0.015
mugavalt;2;0.015
informeeritud;2;0.015
klassikaaslane;2;0.015
lisarahastus;2;0.015
tihedamini;2;0.015
kaastöötaja;2;0.015
koolijuht;2;0.015
määrus;2;0.015
järeldama;2;0.015
ohutus;2;0.015
testimine;2;0.015
koordinatsioon;2;0.015
kontaktõpe;2;0.015
vabatahtlikult;2;0.015
masin;2;0.015
akuutne;2;0.015
paugutama;2;0.015
paugutamine;2;0.015
läbivalt;2;0.015
palgatõus;2;0.015
minimaalne;2;0.015
normkoormus;2;0.015
21.;2;0.015
erakonnakaaslane;2;0.015
haridusvaldkond;2;0.015
nõme;2;0.015
ajend;2;0.015
lakkama;2;0.015
jooksmine;2;0.015
pistmine;2;0.015
kaotaja;2;0.015
toompea;2;0.015
sisetunne;2;0.015
sugune;2;0.015
dilemma;2;0.015
ühinema;2;0.015
motivatsioonisüsteem;2;0.015
kontsern;2;0.015
austria;2;0.015
suge;2;0.015
kasum;2;0.015
esmakordselt;2;0.015
boonus;2;0.015
palgatoetus;2;0.015
miinimumpalk;2;0.015
tega;2;0.015
päevapoliitika;2;0.015
majandusminister;2;0.015
käekäik;2;0.015
püsi;2;0.015
fenomen;2;0.015
nonii;2;0.015
vajalikkus;2;0.015
kaimar;2;0.015
kingol;2;0.015
kultuuriministeerium;2;0.015
ennist;2;0.015
ossinovski;2;0.015
saart;2;0.015
kodutöö;2;0.015
solidaarne;2;0.015
pehmem;2;0.015
laast;2;0.015
tegemata;2;0.015
agenda;2;0.015
olemuslik;2;0.015
maremäe;2;0.015
arendusjuht;2;0.015
lemmiknädalapäev;2;0.015
lemmikvärv;2;0.015
juuksevärv;2;0.015
kooliaeg;2;0.015
ideegeneraator;2;0.015
lillemägi;2;0.015
fänn;2;0.015
kandmine;2;0.015
saam;2;0.015
ving;2;0.015
pakutama;2;0.015
projektifond;2;0.015
ainu;2;0.015
jamasti;2;0.015
lastekaitse;2;0.015
kaardistamine;2;0.015
piljard;2;0.015
õues;2;0.015
käisink;2;0.015
ajapikku;2;0.015
silt;2;0.015
tahtlikult;2;0.015
digipädevus;2;0.015
väsitama;2;0.015
jess;2;0.015
25.;2;0.015
tööülesanne;2;0.015
linnuke;2;0.015
telefoninumber;2;0.015
laupäev;2;0.015
hajutamine;2;0.015
taustatöö;2;0.015
koostööprojekt;2;0.015
poola;2;0.015
lahtine;2;0.015
wc;2;0.015
spordivaldkond;2;0.015
tõuks;2;0.015
mitusada;2;0.015
tõlkima;2;0.015
lükanud;2;0.015
grafiti;2;0.015
kahro;2;0.015
visarioon;2;0.015
vissarioon;2;0.015
taiga;2;0.015
vanim;2;0.015
tsivilisatsioon;2;0.015
rein;2;0.015
raamaturiiul;2;0.015
tublisti;2;0.015
kirjutaja;2;0.015
videolõik;2;0.015
vladimir;2;0.015
elujõuline;2;0.015
laulma;2;0.015
seljakott;2;0.015
vis;2;0.015
koorima;2;0.015
sinnamaale;2;0.015
surmaenergia;2;0.015
kasvatatud;2;0.015
öko;2;0.015
ööpäev;2;0.015
lõigukene;2;0.015
peremudel;2;0.015
laskmine;2;0.015
loopima;2;0.015
olematu;2;0.015
vastik;2;0.015
vaigistama;2;0.015
lähiriik;2;0.015
põsemusi;2;0.015
kindlustama;2;0.015
välismaailm;2;0.015
tiba;2;0.015
ahistav;2;0.015
mõlemapoolne;2;0.015
silmarõõm;2;0.015
initsiaator;2;0.015
viieaastane;2;0.015
mantlipärija;2;0.015
ilmutama;2;0.015
muda;2;0.015
ajupesu;2;0.015
kahekordne;2;0.015
erakondadeülene;2;0.015
opositsioonierakond;2;0.015
opositsioonipartei;2;0.015
häälteenamus;2;0.015
ametlik;2;0.015
nentima;2;0.015
lörtsiv;2;0.015
teravalt;2;0.015
idealiseerima;2;0.015
lõhki;2;0.015
mugavamalt;2;0.015
kokkupanemine;2;0.015
ühtlustama;2;0.015
korrigeerima;2;0.015
käpard;2;0.015
projekteerija;2;0.015
aktsiaselts;2;0.015
tell;2;0.015
vastutusvaldkond;2;0.015
vaheeesmärk;2;0.015
õudsalt;2;0.015
moodustatud;2;0.015
riigimehelik;2;0.015
tagasiastumine;2;0.015
viiul;2;0.015
austus;2;0.015
olevik;2;0.015
arvamusküsitlus;2;0.015
protest;2;0.015
protestihääl;2;0.015
dünaamika;2;0.015
moodustamine;2;0.015
taliban;2;0.015
meeleheide;2;0.015
osaline;2;0.015
1,3;2;0.015
geograafiliselt;2;0.015
leevendama;2;0.015
värav;2;0.015
inimrelv;2;0.015
toimuv;2;0.015
välissuhtlus;2;0.015
püsimajäämine;2;0.015
paljus;2;0.015
rütm;2;0.015
kangesti;2;0.015
seinakalender;2;0.015
igalühe;2;0.015
sünnikoht;2;0.015
määrav;2;0.015
kosmogramm;2;0.015
täpsustamine;2;0.015
mõttekas;2;0.015
kõikumine;2;0.015
sedaviisi;2;0.015
kindlam;2;0.015
kokkuleppeline;2;0.015
suvine;2;0.015
gregorius;2;0.015
suisa;2;0.015
maaja;2;0.015
hulga;2;0.015
kaheteistkümnendik;2;0.015
vanker;2;0.015
kaugem;2;0.015
magu;2;0.015
skorpion;2;0.015
kroon;2;0.015
asjatundja;2;0.015
algteadmine;2;0.015
viljakas;2;0.015
sobivus;2;0.015
ekspluateerima;2;0.015
vahtima;2;0.015
kuul;2;0.015
jätk;2;0.015
lahendamata;2;0.015
müstiline;2;0.015
akadeemiline;2;0.015
teadmata;2;0.015
neiukene;2;0.015
ümmargune;2;0.015
rasedus;2;0.015
stiihia;2;0.015
veemärk;2;0.015
ahhaa;2;0.015
vehkima;2;0.015
visuaalne;2;0.015
kuulsam;2;0.015
andres;2;0.015
astroloogiline;2;0.015
konjunktsioon;2;0.015
vastuseis;2;0.015
puue;2;0.015
pärandama;2;0.015
koledam;2;0.015
vanasõna;2;0.015
surmatund;2;0.015
kaugeltki;2;0.015
andestamatu;2;0.015
väljund;2;0.015
veeretama;2;0.015
juhan;2;0.015
paslik;2;0.015
hinnavahe;2;0.015
rita;2;0.015
hinnakäärid;2;0.015
ostumüük;2;0.015
väga-väga-väga;2;0.015
hinnastama;2;0.015
võrdlustehing;2;0.015
kondama;2;0.015
ärikodu;2;0.015
ütlenud;2;0.015
siitsamast;2;0.015
ti;2;0.015
enampakkumine;2;0.015
kõlar;2;0.015
sisestama;2;0.015
dokumentatsioon;2;0.015
printsiip;2;0.015
talendikogemus;2;0.015
erikson;2;0.015
eestvedaja;2;0.015
dialoog;2;0.015
kood;2;0.015
2010.;2;0.015
vajaduspõhine;2;0.015
juhtimistase;2;0.015
pürgima;2;0.015
ühtekuuluvustunne;2;0.015
töökeskkond;2;0.015
katre;2;0.015
statuut;2;0.015
impulss;2;0.015
lumepall;2;0.015
personaliosakond;2;0.015
personalitöötaja;2;0.015
kirglikult;2;0.015
miksima;2;0.015
kaugusel;2;0.015
neutraalsus;2;0.015
ristama;2;0.015
värbamine;2;0.015
osalemine;2;0.015
prioritiseerima;2;0.015
järjekindlalt;2;0.015
väärtustamine;2;0.015
kraadimine;2;0.015
grupitöö;2;0.015
leaders;2;0.015
robot;2;0.015
digitaliseerima;2;0.015
vilistlane;2;0.015
lebama;2;0.015
direktiivne;2;0.015
kinnisvaramaakleritöö;2;0.015
50000;2;0.015
toro;2;0.015
järve;2;0.015
frantsiisijuht;2;0.015
vastasboks;2;0.015
tenver;2;0.015
2008.;2;0.015
frantsiis;2;0.015
kinnisvarakriis;2;0.015
otepää;2;0.015
kinnisvarafirma;2;0.015
arengupool;2;0.015
üürikas;2;0.015
hallandja;2;0.015
vahendusäri;2;0.015
laiendamine;2;0.015
turundamine;2;0.015
väärikalt;2;0.015
kujundaja;2;0.015
õppim;2;0.015
õppimisvõime;2;0.015
õppimisvõimeline;2;0.015
rahanumber;2;0.015
käehoidja;2;0.015
turundaja;2;0.015
aegas;2;0.015
iseloomujoon;2;0.015
pühendumus;2;0.015
kohusetundlikkus;2;0.015
edenema;2;0.015
suhtlemisvajadus;2;0.015
kodeeritu;2;0.015
kandideerimisprotsess;2;0.015
piisk;2;0.015
bakalaureuse-magister;2;0.015
keskeri;2;0.015
sooviavaldus;2;0.015
arkovara.ee;2;0.015
tutvumispäev;2;0.015
tegevuskava;2;0.015
büroodes;2;0.015
edasijõudnud;2;0.015
turundusteadmine;2;0.015
sammuma;2;0.015
kuusk;2;0.015
motivatsioonilaeng;2;0.015
osaühing;2;0.015
käbi;2;0.015
känd;2;0.015
mainekam;2;0.015
kliendihaldusprogramm;2;0.015
juristiteenus;2;0.015
ainuvalik;2;0.015
kujundusprogramm;2;0.015
väljaprint;2;0.015
täiskoormus;2;0.015
linkima;2;0.015
kõlanud;2;0.015
ärimaitse;2;0.015
finantsvabadus;2;0.015
niinimetatult;2;0.015
lisasamm;2;0.015
ärikogemus;2;0.015
meeldivalt;2;0.015
rutiinivaba;2;0.015
näoilme;2;0.015
arkovaramaakler;2;0.015
reklaamiminut;2;0.015
teemapõnev;2;0.015
alex;2;0.015
perekonnanimi;2;0.015
esoteerika;2;0.015
soteerika;2;0.015
olnu;2;0.015
kanaldamine;2;0.015
haldama;2;0.015
ku;2;0.015
kirjanik;2;0.015
jubedalt;2;0.015
sti;2;0.015
hirmuäratav;2;0.015
loss;2;0.015
hoiatus;2;0.015
tendents;2;0.015
jaks;2;0.015
õudselt;2;0.015
üleüldine;2;0.015
isi;2;0.015
muutlikute;2;0.015
siiras;2;0.015
imekspandav;2;0.015
koduvaim;2;0.015
radiaator;2;0.015
sülitama;2;0.015
nagunii-ütlema;2;0.015
kindlustunne;2;0.015
tuumik;2;0.015
tai;2;0.015
positiivsem;2;0.015
järjekindel;2;0.015
saaremee;2;0.015
värbama;2;0.015
presentatsioon;2;0.015
arkavaramaakler;2;0.015
boadcas;2;0.015
üldisemalt;2;0.015
25000;2;0.015
10001100;2;0.015
minev;2;0.015
ülemine;2;0.015
hirvela;2;0.015
ülejõgi;2;0.015
vahesein;2;0.015
soodsam;2;0.015
kuumem;2;0.015
karlova;2;0.015
kalamees;2;0.015
korrektuur;2;0.015
id;2;0.015
tänavavalgustus;2;0.015
sindi;2;0.015
nõmme;2;0.015
optimaalne;2;0.015
esi;2;0.015
vundament;2;0.015
hoogustuma;2;0.015
kinnisvaraspetsialist;2;0.015
8000;2;0.015
arvutatud;2;0.015
sissemaks;2;0.015
hoonestamata;2;0.015
pärand;2;0.015
taskukohane;2;0.015
tera;2;0.015
nüüdne;2;0.015
spordihoone;2;0.015
eraklient;2;0.015
igapäev;2;0.015
hommikuti;2;0.015
spordieriala;2;0.015
tagasihoidlikum;2;0.015
baasteadmine;2;0.015
seonduv;2;0.015
kõiksugune;2;0.015
kütus;2;0.015
munavalge;2;0.015
sisukus;2;0.015
kodujuust;2;0.015
noortemate;2;0.015
täisväärtuslik;2;0.015
motivaator;2;0.015
elurõõm;2;0.015
toitev;2;0.015
sööt;2;0.015
vastupidiselt;2;0.015
ülilihtne;2;0.015
toiduainesedel;2;0.015
grill-liha;2;0.015
väherasvasem;2;0.015
elisa;2;0.015
personaaltreener;2;0.015
spetsiaalselt;2;0.015
uudistama;2;0.015
edasiliikumine;2;0.015
abitreener;2;0.015
16.;2;0.015
kergejõustik;2;0.015
staadion;2;0.015
valla;2;0.015
nautimine;2;0.015
tööasi;2;0.015
puhkeaeg;2;0.015
kaootiliselt;2;0.015
õhtuti;2;0.015
maiustus;2;0.015
liikume;2;0.015
karastav;2;0.015
doktorikraad;2;0.015
imetore;2;0.015
trenniriie;2;0.015
95;2;0.015
tütarlaps;2;0.015
rutem;2;0.015
kuukiri;2;0.015
armo;2;0.015
maage;2;0.015
kelder;2;0.015
tänapäevane;2;0.015
omajagu;2;0.015
kättemaks;2;0.015
esialgselt;2;0.015
halvenema;2;0.015
emakas;2;0.015
kanduma;2;0.015
hullenema;2;0.015
raisk;2;0.015
pikendama;2;0.015
klientuur;2;0.015
top;2;0.015
vahendaja;2;0.015
kaasvastutaja;2;0.015
kirves;2;0.015
hingeliselt;2;0.015
murduma;2;0.015
iseasi;2;0.015
ämm;2;0.015
facebooki;2;0.015
liputama;2;0.015
udu;2;0.015
rõõsk;2;0.015
elulugu;2;0.015
sõprussuhe;2;0.015
alastus;2;0.015
süütu;2;0.015
sobituma;2;0.015
kraapima;2;0.015
armsam;2;0.015
puha;2;0.015
lehm;2;0.015
koristama;2;0.015
kavatsus;2;0.015
sulanduma;2;0.015
eemalduma;2;0.015
kaabakas;2;0.015
kunstiakadeemia;2;0.015
2011;2;0.015
saat;2;0.015
voor;2;0.015
viitamine;2;0.015
väljamõeldud;2;0.015
liikmesriik;2;0.015
koostatud;2;0.015
rahandusministerium;2;0.015
arusaamatu;2;0.015
palgakujundus;2;0.015
tähelepanuväärne;2;0.015
tsiteerima;2;0.015
diskrimineerima;2;0.015
püstitus;2;0.015
sotsiaal;2;0.015
ümmarguselt;2;0.015
lgbt;2;0.015
kõrgus;2;0.015
tagumine;2;0.015
konsensuslik;2;0.015
kokkulepitud;2;0.015
mõjur;2;0.015
kolmkümmend;2;0.015
valitsuskoalitsioon;2;0.015
statistikaamet;2;0.015
võitlus;2;0.015
õiglus;2;0.015
vanainimene;2;0.015
seadusandlus;2;0.015
ettekirjutus;2;0.015
vestlemine;2;0.015
vaesus;2;0.015
teadustöö;2;0.015
jaotus;2;0.015
lasteaiakoht;2;0.015
tööõpetus;2;0.015
üldpõhimõte;2;0.015
kvoot;2;0.015
triibuline;2;0.015
prakis;2;0.015
pelgama;2;0.015
naistepäev;2;0.015
kohalduv;2;0.015
lõhestumine;2;0.015
lõhestama;2;0.015
mõtlev;2;0.015
ühtelugu;2;0.015
konkurss;2;0.015
veebinari;2;0.015
keskkool;2;0.015
treeningutase;2;0.015
nõustatav;2;0.015
78;2;0.015
arkoara;2;0.015
finantspool;2;0.015
ettevõtlik;2;0.015
ettevõtlustoetus;2;0.015
varjutama;2;0.015
müügimees;2;0.015
eristama;2;0.015
ettevõtlusvorm;2;0.015
nõustaja;2;0.015
spetsiifika;2;0.015
vara.ee;2;0.015
tollal;2;0.015
ajakiri;2;0.015
hävima;2;0.015
naabrimees;2;0.015
heakskiit;2;0.015
mi;2;0.015
asjakohane;2;0.015
kohtupidamine;2;0.015
liikumisvabadus;2;0.015
keelamine;2;0.015
gramm;2;0.015
välispoliitiline;2;0.015
suletud;2;0.015
anonimiseeritud;2;0.015
selgem;2;0.015
vikerraadio;2;0.015
teadaolevalt;2;0.015
koole;2;0.015
rakendamine;2;0.015
testimistelk;2;0.015
kaitsevägi;2;0.015
operaator;2;0.015
külastanud;2;0.015
avaldatud;2;0.015
õigusvastane;2;0.015
murdmine;2;0.015
kange;2;0.015
politseiriik;2;0.015
õigusakt;2;0.015
foon;2;0.015
sõltumatult;2;0.015
kalduv;2;0.015
ülearune;2;0.015
elva;2;0.015
tes;2;0.015
tähistamine;2;0.015
tähistama;2;0.015
tort;2;0.015
katseaeg;2;0.015
harvem;2;0.015
