episode_id,gender,minutid,sõnaliik,feature,raw_count,freq_per_60_min
20210104_podcast_noorteaken_3__aktiivsus_vabatahtlik_t,F,37.0355,asesõnad,kõige-kõik,1,1.6200672327901608
20200827_mailis_repsi_tabab_avameelsushoog,F,24.511333333333333,asesõnad,sina,49,119.94451546223516
20200827_mailis_repsi_tabab_avameelsushoog,F,24.511333333333333,asesõnad,kõik,11,26.926319797644627
20200827_mailis_repsi_tabab_avameelsushoog,F,24.511333333333333,asesõnad,see,158,386.75986618435013
20200827_mailis_repsi_tabab_avameelsushoog,F,24.511333333333333,asesõnad,missugune,5,12.23923627165665
20200827_mailis_repsi_tabab_avameelsushoog,F,24.511333333333333,asesõnad,mina,132,323.11583757173554
20200827_mailis_repsi_tabab_avameelsushoog,F,24.511333333333333,asesõnad,mingisugune,2,4.895694508662659
20200827_mailis_repsi_tabab_avameelsushoog,F,24.511333333333333,asesõnad,kes,16,39.165556069301275
20200827_mailis_repsi_tabab_avameelsushoog,F,24.511333333333333,asesõnad,ise,7,17.13493078031931
20200827_mailis_repsi_tabab_avameelsushoog,F,24.511333333333333,asesõnad,tema,59,144.42298800554846
20200827_mailis_repsi_tabab_avameelsushoog,F,24.511333333333333,asesõnad,mõni,13,31.822014306307285
20200827_mailis_repsi_tabab_avameelsushoog,F,24.511333333333333,asesõnad,selline,26,63.64402861261457
20200827_mailis_repsi_tabab_avameelsushoog,F,24.511333333333333,asesõnad,mis,34,83.2268066472652
20200827_mailis_repsi_tabab_avameelsushoog,F,24.511333333333333,asesõnad,miski,5,12.23923627165665
20200827_mailis_repsi_tabab_avameelsushoog,F,24.511333333333333,asesõnad,iga,7,17.13493078031931
20200827_mailis_repsi_tabab_avameelsushoog,F,24.511333333333333,asesõnad,teine,15,36.717708814969946
20200827_mailis_repsi_tabab_avameelsushoog,F,24.511333333333333,asesõnad,mingi,8,19.582778034650637
20200827_mailis_repsi_tabab_avameelsushoog,F,24.511333333333333,asesõnad,muu,4,9.791389017325319
20200827_mailis_repsi_tabab_avameelsushoog,F,24.511333333333333,asesõnad,mitu,5,12.23923627165665
20200827_mailis_repsi_tabab_avameelsushoog,F,24.511333333333333,asesõnad,üks,16,39.165556069301275
20200827_mailis_repsi_tabab_avameelsushoog,F,24.511333333333333,asesõnad,oma,8,19.582778034650637
20200827_mailis_repsi_tabab_avameelsushoog,F,24.511333333333333,asesõnad,sama,4,9.791389017325319
20200827_mailis_repsi_tabab_avameelsushoog,F,24.511333333333333,asesõnad,keegi,3,7.34354176299399
20200827_mailis_repsi_tabab_avameelsushoog,F,24.511333333333333,asesõnad,too,3,7.34354176299399
20200827_mailis_repsi_tabab_avameelsushoog,F,24.511333333333333,asesõnad,milline,1,2.4478472543313297
20200827_mailis_repsi_tabab_avameelsushoog,F,24.511333333333333,asesõnad,kumb,1,2.4478472543313297
20200827_mailis_repsi_tabab_avameelsushoog,F,24.511333333333333,asesõnad,teineteise,1,2.4478472543313297
20200827_mailis_repsi_tabab_avameelsushoog,F,24.511333333333333,asesõnad,säärane,3,7.34354176299399
20200827_mailis_repsi_tabab_avameelsushoog,F,24.511333333333333,asesõnad,igasugune,1,2.4478472543313297
20210729_arco_akadeemia_podcast_kuidas_tsta_oma_kinnisvara_vrtust_lbi_kinnisvaralavastuse,F,31.861333333333334,asesõnad,kõik,21,39.54636759290258
20210729_arco_akadeemia_podcast_kuidas_tsta_oma_kinnisvara_vrtust_lbi_kinnisvaralavastuse,F,31.861333333333334,asesõnad,see,254,478.3227318379645
20210729_arco_akadeemia_podcast_kuidas_tsta_oma_kinnisvara_vrtust_lbi_kinnisvaralavastuse,F,31.861333333333334,asesõnad,mis,83,156.30231001004353
